Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2018-06-05 19:36:36.481786,4112.258064516129,0,4100.645161290323,0,4108.387096774193,0,4123.870967741936,0,4120.645161290323,0,4135.806451612903,0,4099.354838709677,0,4119.354838709677,0,4144.193548387097,0,4123.870967741936,0,4138.387096774193,0,4166.129032258064,0,4369.677419354839,0,4188.387096774193,0,0,0,?
2018-06-05 19:36:36.501786,4105.806451612903,0,4109.032258064516,0,4106.774193548387,0,4115.806451612903,0,4130.645161290323,0,4144.193548387097,0,4113.870967741936,0,4129.032258064516,0,4099.354838709678,0,4144.193548387097,0,4125.806451612903,0,4171.612903225807,0,4417.41935483871,0,4129.032258064516,0,0,0,?
2018-06-05 19:36:36.501786,4115.806451612903,0,4117.741935483871,0,4117.419354838709,0,4121.612903225807,0,4138.709677419355,0,4145.806451612903,0,4103.548387096775,0,4120.645161290323,0,4097.41935483871,0,4101.290322580646,0,4101.290322580646,0,4166.129032258064,0,4411.935483870968,0,4172.903225806452,0,0,0,?
2018-06-05 19:36:36.518786,4100.0,0,4101.612903225807,0,4117.741935483871,0,4115.4838709677415,0,4114.8387096774195,0,4125.806451612903,0,4095.1612903225805,0,4121.935483870968,0,4140.0,0,4137.741935483871,0,4139.032258064516,0,4160.0,0,4377.741935483871,0,4177.419354838709,0,0,0,?
2018-06-05 19:36:36.523786,4103.548387096775,0,4114.193548387097,0,4107.741935483871,0,4104.516129032258,0,4130.645161290323,0,4131.935483870968,0,4095.483870967742,0,4120.0,0,4097.41935483871,0,4127.41935483871,0,4139.032258064516,0,4166.129032258064,0,4417.41935483871,0,4163.870967741936,0,0,0,?
2018-06-05 19:36:36.523786,4104.193548387097,0,4109.032258064516,0,4118.387096774193,0,4120.0,0,4134.8387096774195,0,4132.580645161291,0,4103.548387096775,0,4118.387096774193,0,4144.193548387097,0,4116.774193548387,0,4128.064516129032,0,4167.096774193548,0,4402.580645161291,0,4156.451612903225,0,0,0,?
2018-06-05 19:36:36.524786,4119.354838709677,0,4102.580645161291,0,4120.322580645161,0,4125.1612903225805,0,4130.0,0,4139.354838709677,0,4103.225806451613,0,4111.290322580645,0,4142.580645161291,0,4116.451612903226,0,4147.741935483871,0,4169.354838709677,0,4391.612903225807,0,4149.677419354839,0,0,0,?
2018-06-05 19:36:36.571786,4109.354838709677,0,4122.258064516129,0,4120.0,0,4130.322580645161,0,4097.41935483871,0,4144.193548387097,0,4102.903225806452,0,4122.903225806452,0,4141.612903225807,0,4104.193548387097,0,4106.774193548387,0,4163.548387096775,0,4400.0,0,4136.129032258064,0,0,0,?
2018-06-05 19:36:36.571786,4104.516129032258,0,4102.258064516129,0,4115.1612903225805,0,4121.935483870968,0,4144.516129032258,0,4137.741935483871,0,4100.322580645161,0,4119.354838709677,0,4142.258064516129,0,4118.387096774194,0,4158.387096774194,0,4164.8387096774195,0,4410.322580645161,0,4137.096774193548,0,0,0,?
2018-06-05 19:36:36.571786,4136.129032258064,0,4116.129032258064,0,4130.0,0,4099.354838709678,0,4113.548387096775,0,4121.612903225807,0,4127.741935483871,0,4129.354838709677,0,4097.096774193548,0,4138.064516129032,0,4100.0,0,4164.193548387097,0,4432.903225806452,0,4170.645161290323,0,0,0,?
2018-06-05 19:36:36.577786,4137.419354838709,0,4118.064516129032,0,4131.935483870968,0,4118.709677419355,0,4108.064516129032,0,4121.612903225807,0,4118.064516129032,0,4134.193548387097,0,4142.258064516129,0,4139.032258064516,0,4127.741935483871,0,4171.935483870968,0,4432.258064516129,0,4141.935483870968,0,0,0,?
2018-06-05 19:36:36.588786,4137.419354838709,0,4118.064516129032,0,4131.935483870968,0,4118.709677419355,0,4108.064516129032,0,4121.612903225807,0,4118.064516129032,0,4134.193548387097,0,4142.258064516129,0,4139.032258064516,0,4127.741935483871,0,4171.935483870968,0,4432.258064516129,0,4141.935483870968,0,0,0,?
2018-06-05 19:36:36.588786,4121.612903225807,0,4131.290322580645,0,4118.387096774193,0,4098.387096774194,0,4124.5161290322585,0,4120.0,0,4133.225806451613,0,4134.8387096774195,0,4143.225806451613,0,4127.741935483871,0,4106.451612903225,0,4171.290322580645,0,4424.5161290322585,0,4169.677419354839,0,0,0,?
2018-06-05 19:36:36.608786,4126.129032258064,0,4111.612903225807,0,4122.580645161291,0,4101.290322580646,0,4114.8387096774195,0,4116.451612903226,0,4126.774193548387,0,4129.032258064516,0,4138.064516129032,0,4141.290322580645,0,4128.709677419355,0,4173.225806451613,0,4420.645161290323,0,4133.548387096775,0,0,0,?
2018-06-05 19:36:36.608786,4122.903225806452,0,4110.0,0,4111.935483870968,0,4118.387096774193,0,4126.129032258064,0,4129.354838709677,0,4105.4838709677415,0,4123.548387096775,0,4135.806451612903,0,4120.0,0,4146.129032258064,0,4161.612903225807,0,4404.8387096774195,0,4144.8387096774195,0,0,0,?
2018-06-05 19:36:36.614786,4122.903225806452,0,4110.0,0,4111.935483870968,0,4118.387096774193,0,4126.129032258064,0,4129.354838709677,0,4105.4838709677415,0,4123.548387096775,0,4135.806451612903,0,4120.0,0,4146.129032258064,0,4161.612903225807,0,4404.8387096774195,0,4144.8387096774195,0,0,0,?
2018-06-05 19:36:36.614786,4119.354838709677,0,4128.387096774193,0,4118.709677419355,0,4134.193548387097,0,4103.225806451613,0,4144.193548387097,0,4116.451612903225,0,4122.903225806452,0,4141.612903225807,0,4108.064516129032,0,4100.0,0,4166.129032258064,0,4416.451612903226,0,4159.677419354839,0,0,0,?
2018-06-05 19:36:36.614786,4100.0,0,4106.129032258064,0,4125.806451612903,0,4113.548387096775,0,4133.225806451613,0,4138.064516129032,0,4096.129032258064,0,4114.516129032258,0,4133.225806451613,0,4113.870967741936,0,4110.645161290323,0,4171.935483870968,0,4378.387096774194,0,4179.677419354839,0,0,0,?
2018-06-05 19:36:36.629786,4104.516129032258,0,4107.419354838709,0,4114.8387096774195,0,4116.129032258064,0,4125.1612903225805,0,4126.451612903225,0,4097.419354838709,0,4123.225806451613,0,4139.032258064516,0,4123.225806451613,0,4122.903225806452,0,4170.322580645161,0,4397.41935483871,0,4145.1612903225805,0,0,0,?
2018-06-05 19:36:36.634786,4127.741935483871,0,4124.193548387097,0,4124.193548387097,0,4105.806451612903,0,4110.322580645162,0,4121.935483870968,0,4120.0,0,4131.290322580645,0,4142.903225806452,0,4130.322580645161,0,4112.903225806452,0,4170.645161290323,0,4389.677419354839,0,4143.225806451613,0,0,0,?
2018-06-05 19:36:36.634786,4113.548387096775,0,4111.935483870968,0,4118.387096774193,0,4118.387096774193,0,4129.354838709677,0,4133.548387096775,0,4103.225806451613,0,4124.516129032258,0,4140.645161290323,0,4114.8387096774195,0,4176.451612903226,0,4168.387096774193,0,4388.387096774194,0,4150.322580645161,0,0,0,?
2018-06-05 19:36:36.649786,4119.354838709677,0,4113.225806451613,0,4126.129032258064,0,4135.1612903225805,0,4146.774193548387,0,4108.387096774194,0,4104.193548387097,0,4128.709677419355,0,4141.290322580645,0,4100.967741935484,0,4108.064516129032,0,4171.290322580645,0,4411.290322580645,0,4157.419354838709,0,0,0,?
2018-06-05 19:36:36.670786,4119.354838709677,0,4113.225806451613,0,4126.129032258064,0,4135.1612903225805,0,4146.774193548387,0,4108.387096774194,0,4104.193548387097,0,4128.709677419355,0,4141.290322580645,0,4100.967741935484,0,4108.064516129032,0,4171.290322580645,0,4411.290322580645,0,4157.419354838709,0,0,0,?
2018-06-05 19:36:36.687786,4118.387096774193,0,4123.548387096775,0,4120.645161290323,0,4100.967741935484,0,4105.1612903225805,0,4112.258064516129,0,4115.1612903225805,0,4127.096774193548,0,4145.1612903225805,0,4124.8387096774195,0,4075.8064516129034,0,4172.258064516129,0,4425.806451612903,0,4177.41935483871,0,0,0,?
2018-06-05 19:36:36.687786,4135.1612903225805,0,4121.290322580645,0,4125.4838709677415,0,4098.064516129032,0,4112.580645161291,0,4124.5161290322585,0,4128.064516129032,0,4129.032258064516,0,4098.387096774194,0,4128.387096774193,0,4090.6451612903224,0,4170.322580645161,0,4431.935483870968,0,4175.483870967742,0,0,0,?
2018-06-05 19:36:36.703786,4124.516129032258,0,4131.935483870968,0,4127.741935483871,0,4107.096774193548,0,4109.677419354839,0,4122.580645161291,0,4122.580645161291,0,4130.967741935484,0,4143.870967741936,0,4141.935483870968,0,4123.225806451613,0,4169.032258064516,0,4413.548387096775,0,4168.387096774194,0,0,0,?
2018-06-05 19:36:36.703786,4124.516129032258,0,4131.935483870968,0,4127.741935483871,0,4107.096774193548,0,4109.677419354839,0,4122.580645161291,0,4122.580645161291,0,4130.967741935484,0,4143.870967741936,0,4141.935483870968,0,4123.225806451613,0,4169.032258064516,0,4413.548387096775,0,4168.387096774194,0,0,0,?
2018-06-05 19:36:36.719786,4115.1612903225805,0,4117.096774193548,0,4120.645161290323,0,4133.870967741936,0,4140.0,0,4097.41935483871,0,4112.580645161291,0,4119.032258064516,0,4141.612903225807,0,4103.548387096775,0,4124.193548387097,0,4158.387096774193,0,4402.903225806452,0,4167.096774193548,0,0,0,?
2018-06-05 19:36:36.719786,4106.774193548387,0,4115.1612903225805,0,4118.709677419355,0,4120.645161290323,0,4134.516129032258,0,4131.935483870968,0,4094.8387096774195,0,4117.419354838709,0,4138.387096774193,0,4117.41935483871,0,4134.8387096774195,0,4164.8387096774195,0,4388.064516129032,0,4180.967741935484,0,0,0,?
2018-06-05 19:36:36.724786,4104.8387096774195,0,4108.387096774193,0,4113.225806451613,0,4106.774193548387,0,4124.193548387097,0,4126.451612903225,0,4091.935483870968,0,4113.548387096775,0,4140.322580645161,0,4131.612903225807,0,4142.580645161291,0,4166.451612903225,0,4401.612903225807,0,4175.1612903225805,0,0,0,?
2018-06-05 19:36:36.724786,4129.677419354839,0,4121.290322580645,0,4128.387096774193,0,4146.129032258064,0,4114.193548387097,0,4125.483870967742,0,4117.419354838709,0,4125.4838709677415,0,4140.645161290323,0,4128.064516129032,0,4093.8709677419356,0,4173.870967741936,0,4399.032258064516,0,4174.5161290322585,0,0,0,?
2018-06-05 19:36:36.725786,4120.645161290323,0,4118.387096774193,0,4121.612903225807,0,4141.935483870968,0,4104.193548387097,0,4112.580645161291,0,4122.903225806452,0,4125.4838709677415,0,4142.903225806452,0,4129.032258064516,0,4131.612903225807,0,4173.548387096775,0,4413.870967741936,0,4149.677419354839,0,0,0,?
2018-06-05 19:36:36.732786,4113.225806451613,0,4110.645161290323,0,4123.870967741936,0,4130.0,0,4140.967741935484,0,4098.709677419355,0,4112.903225806452,0,4112.580645161291,0,4140.645161290323,0,4142.903225806452,0,4091.6129032258063,0,4169.677419354839,0,4398.064516129032,0,4149.354838709677,0,0,0,?
2018-06-05 19:36:36.743786,4109.354838709677,0,4112.903225806452,0,4121.612903225807,0,4130.322580645161,0,4097.741935483871,0,4099.677419354839,0,4100.967741935484,0,4122.258064516129,0,4144.193548387097,0,4101.935483870968,0,4105.806451612903,0,4167.741935483871,0,4406.451612903226,0,4137.741935483871,0,0,0,?
2018-06-05 19:36:36.743786,4119.032258064516,0,4117.419354838709,0,4115.1612903225805,0,4123.548387096775,0,4115.806451612903,0,4138.064516129032,0,4105.806451612903,0,4122.258064516129,0,4140.322580645161,0,4113.548387096775,0,4123.548387096775,0,4168.387096774193,0,4388.709677419355,0,4160.645161290323,0,0,0,?
2018-06-05 19:36:36.765786,4104.193548387097,0,4104.516129032258,0,4119.032258064516,0,4116.774193548387,0,4120.0,0,4126.451612903225,0,4084.8387096774195,0,4105.806451612903,0,4136.451612903225,0,4122.580645161291,0,4129.354838709677,0,4171.935483870968,0,4391.290322580645,0,4142.903225806452,0,0,0,?
2018-06-05 19:36:36.765786,4100.0,0,4113.870967741936,0,4110.645161290323,0,4114.516129032258,0,4125.4838709677415,0,4127.741935483871,0,4097.419354838709,0,4111.290322580645,0,4138.709677419355,0,4126.774193548387,0,4111.290322580646,0,4162.903225806452,0,4384.5161290322585,0,4171.935483870968,0,0,0,?
2018-06-05 19:36:36.775786,4129.032258064516,0,4121.612903225807,0,4120.0,0,4097.41935483871,0,4110.322580645162,0,4112.903225806452,0,4129.677419354839,0,4126.451612903225,0,4141.935483870968,0,4140.322580645161,0,4130.645161290323,0,4167.419354838709,0,4417.41935483871,0,4132.580645161291,0,0,0,?
2018-06-05 19:36:36.785786,4119.677419354839,0,4121.290322580645,0,4112.580645161291,0,4139.354838709677,0,4146.451612903225,0,4098.709677419355,0,4119.677419354839,0,4124.193548387097,0,4137.419354838709,0,4098.387096774194,0,4083.548387096774,0,4167.419354838709,0,4414.193548387097,0,4176.129032258064,0,0,0,?
2018-06-05 19:36:36.785786,4122.258064516129,0,4122.258064516129,0,4118.709677419355,0,4137.741935483871,0,4104.8387096774195,0,4102.903225806452,0,4116.129032258064,0,4122.258064516129,0,4143.870967741936,0,4097.741935483871,0,4140.967741935484,0,4167.741935483871,0,4428.064516129032,0,4135.1612903225805,0,0,0,?
2018-06-05 19:36:36.804786,4130.967741935484,0,4125.4838709677415,0,4119.032258064516,0,4102.580645161291,0,4111.612903225807,0,4112.903225806452,0,4117.741935483871,0,4126.451612903225,0,4143.548387096775,0,4143.225806451613,0,4129.677419354839,0,4171.612903225807,0,4411.935483870968,0,4129.677419354839,0,0,0,?
2018-06-05 19:36:36.804786,4103.870967741936,0,4104.516129032258,0,4112.258064516129,0,4119.677419354839,0,4135.1612903225805,0,4136.451612903225,0,4092.5806451612902,0,4127.741935483871,0,4143.548387096775,0,4123.225806451613,0,4136.129032258064,0,4178.387096774193,0,4382.258064516129,0,4160.645161290323,0,0,0,?
2018-06-05 19:36:36.830786,4101.290322580645,0,4104.516129032258,0,4108.387096774193,0,4116.129032258064,0,4124.8387096774195,0,4123.548387096775,0,4098.064516129032,0,4113.225806451613,0,4142.258064516129,0,4122.903225806452,0,4116.451612903225,0,4162.580645161291,0,4375.1612903225805,0,4185.1612903225805,0,0,0,?
2018-06-05 19:36:36.836786,4108.709677419355,0,4111.290322580645,0,4115.4838709677415,0,4118.709677419355,0,4127.741935483871,0,4130.645161290323,0,4101.935483870968,0,4112.903225806452,0,4137.741935483871,0,4105.806451612903,0,4120.0,0,4169.677419354839,0,4398.709677419355,0,4154.8387096774195,0,0,0,?
2018-06-05 19:36:36.836786,4115.806451612903,0,4114.193548387097,0,4123.225806451613,0,4137.419354838709,0,4103.870967741936,0,4114.5161290322585,0,4116.774193548387,0,4126.129032258064,0,4142.580645161291,0,4135.4838709677415,0,4111.612903225807,0,4168.387096774193,0,4406.774193548387,0,4141.290322580645,0,0,0,?
2018-06-05 19:36:36.836786,4115.806451612903,0,4114.193548387097,0,4123.225806451613,0,4137.419354838709,0,4103.870967741936,0,4114.5161290322585,0,4116.774193548387,0,4126.129032258064,0,4142.580645161291,0,4135.4838709677415,0,4111.612903225807,0,4168.387096774193,0,4406.774193548387,0,4141.290322580645,0,0,0,?
2018-06-05 19:36:36.853786,4108.064516129032,0,4113.870967741936,0,4122.580645161291,0,4131.290322580645,0,4132.258064516129,0,4140.0,0,4117.419354838709,0,4127.419354838709,0,4140.645161290323,0,4106.451612903226,0,4119.032258064516,0,4169.032258064516,0,4399.677419354839,0,4151.935483870968,0,0,0,?
2018-06-05 19:36:36.853786,4108.064516129032,0,4113.870967741936,0,4122.580645161291,0,4131.290322580645,0,4132.258064516129,0,4140.0,0,4117.419354838709,0,4127.419354838709,0,4140.645161290323,0,4106.451612903226,0,4119.032258064516,0,4169.032258064516,0,4399.677419354839,0,4151.935483870968,0,0,0,?
2018-06-05 19:36:36.858786,4128.064516129032,0,4121.935483870968,0,4121.612903225807,0,4146.451612903225,0,4104.8387096774195,0,4111.290322580646,0,4120.967741935484,0,4128.387096774193,0,4145.4838709677415,0,4129.032258064516,0,4068.064516129032,0,4175.806451612903,0,4436.129032258064,0,4174.5161290322585,0,0,0,?
2018-06-05 19:36:36.864786,4135.1612903225805,0,4125.4838709677415,0,4129.677419354839,0,4097.096774193548,0,4120.645161290323,0,4117.741935483871,0,4127.419354838709,0,4137.419354838709,0,4140.0,0,4136.451612903225,0,4120.967741935484,0,4166.451612903225,0,4387.096774193548,0,4158.709677419355,0,0,0,?
2018-06-05 19:36:36.870786,4093.548387096774,0,4107.096774193548,0,4113.225806451613,0,4110.645161290323,0,4125.1612903225805,0,4124.193548387097,0,4104.8387096774195,0,4118.064516129032,0,4142.258064516129,0,4126.129032258064,0,4128.387096774193,0,4163.548387096775,0,4381.935483870968,0,4167.419354838709,0,0,0,?
2018-06-05 19:36:36.887786,4113.225806451613,0,4113.548387096775,0,4116.129032258064,0,4117.419354838709,0,4123.225806451613,0,4125.806451612903,0,4100.0,0,4119.032258064516,0,4140.0,0,4135.1612903225805,0,4146.451612903225,0,4167.096774193548,0,4376.774193548387,0,4180.322580645161,0,0,0,?
2018-06-05 19:36:36.914786,4130.967741935484,0,4130.0,0,4128.064516129032,0,4146.129032258064,0,4110.322580645162,0,4119.354838709678,0,4118.064516129032,0,4131.612903225807,0,4100.0,0,4134.193548387097,0,4137.096774193548,0,4172.258064516129,0,4414.5161290322585,0,4170.0,0,0,0,?
2018-06-05 19:36:36.924786,4120.0,0,4108.709677419355,0,4122.258064516129,0,4128.064516129032,0,4138.387096774193,0,4137.741935483871,0,4103.870967741936,0,4110.0,0,4136.451612903225,0,4139.677419354839,0,4120.645161290323,0,4171.290322580645,0,4417.096774193548,0,4142.258064516129,0,0,0,?
2018-06-05 19:36:36.925786,4120.645161290323,0,4117.741935483871,0,4124.8387096774195,0,4126.451612903225,0,4137.419354838709,0,4146.129032258064,0,4107.741935483871,0,4117.741935483871,0,4141.290322580645,0,4099.354838709678,0,4141.290322580646,0,4172.258064516129,0,4412.580645161291,0,4174.193548387097,0,0,0,?
2018-06-05 19:36:36.929786,4120.322580645161,0,4120.0,0,4123.870967741936,0,4127.419354838709,0,4142.258064516129,0,4146.129032258064,0,4129.677419354839,0,4129.677419354839,0,4143.225806451613,0,4103.225806451613,0,4129.032258064516,0,4166.774193548387,0,4426.129032258064,0,4131.935483870968,0,0,0,?
2018-06-05 19:36:36.929786,4120.322580645161,0,4120.0,0,4123.870967741936,0,4127.419354838709,0,4142.258064516129,0,4146.129032258064,0,4129.677419354839,0,4129.677419354839,0,4143.225806451613,0,4103.225806451613,0,4129.032258064516,0,4166.774193548387,0,4426.129032258064,0,4131.935483870968,0,0,0,?
2018-06-05 19:36:36.930786,4133.548387096775,0,4121.935483870968,0,4125.806451612903,0,4144.8387096774195,0,4120.645161290323,0,4106.451612903226,0,4125.1612903225805,0,4129.032258064516,0,4096.774193548387,0,4125.4838709677415,0,4076.7741935483873,0,4166.451612903225,0,4414.8387096774195,0,4130.967741935484,0,0,0,?
2018-06-05 19:36:36.936786,4120.645161290323,0,4123.870967741936,0,4120.645161290323,0,4105.806451612903,0,4111.290322580646,0,4125.1612903225805,0,4132.258064516129,0,4136.451612903225,0,4133.870967741936,0,4129.032258064516,0,4110.967741935484,0,4171.290322580645,0,4420.0,0,4168.709677419355,0,0,0,?
2018-06-05 19:36:36.967786,4131.612903225807,0,4129.677419354839,0,4128.064516129032,0,4106.451612903226,0,4115.1612903225805,0,4124.5161290322585,0,4120.967741935484,0,4134.8387096774195,0,4099.032258064516,0,4136.129032258064,0,4104.8387096774195,0,4161.612903225807,0,4432.903225806452,0,4166.774193548387,0,0,0,?
2018-06-05 19:36:36.967786,4098.387096774193,0,4106.451612903225,0,4112.258064516129,0,4113.225806451613,0,4117.419354838709,0,4134.516129032258,0,4090.6451612903224,0,4110.645161290323,0,4138.064516129032,0,4127.096774193548,0,4161.935483870968,0,4160.322580645161,0,4397.41935483871,0,4164.516129032258,0,0,0,?
2018-06-05 19:36:36.968786,4098.387096774193,0,4106.451612903225,0,4112.258064516129,0,4113.225806451613,0,4117.419354838709,0,4134.516129032258,0,4090.6451612903224,0,4110.645161290323,0,4138.064516129032,0,4127.096774193548,0,4161.935483870968,0,4160.322580645161,0,4397.41935483871,0,4164.516129032258,0,0,0,?
